sale_id,sale_date,store_id,product_id,quantity
ZW-55635,21-09-2022,ST-54,P-55,8
KM-369875,20-09-2021,ST-74,P-1,1
DZ-94100,05-11-2024,ST-31,P-79,1
FC-8645,22-10-2021,ST-24,P-17,5
IM-134612,04-10-2020,ST-42,P-49,3
MZ-513605,28-06-2023,ST-7,P-69,5
TY-868634,27-03-2023,ST-70,P-33,6
WW-1924,21-06-2024,ST-53,P-13,6
ID-955227,10-03-2024,ST-10,P-35,3
OM-576425,27-08-2022,ST-27,P-38,10
KW-0647,30-08-2024,ST-61,P-82,8
UX-7183,25-08-2023,ST-65,P-48,1
ET-0828,21-02-2020,ST-56,P-12,5
YV-923826,22-03-2023,ST-69,P-14,7
ES-158188,19-05-2020,ST-66,P-69,9
TN-18123,16-08-2021,ST-12,P-71,6
HI-669908,09-10-2022,ST-66,P-10,4
FS-19442,31-12-2023,ST-19,P-64,4
KR-352590,28-09-2023,ST-31,P-27,10
UE-18918,10-04-2021,ST-75,P-21,10
WR-382951,13-12-2020,ST-22,P-82,2
IM-87116,17-07-2020,ST-2,P-10,7
OE-91932,02-06-2020,ST-49,P-67,3
MW-78369,25-04-2021,ST-30,P-77,2
HW-644410,14-10-2022,ST-46,P-37,8
TW-34730,02-04-2020,ST-27,P-89,7
IF-182024,10-02-2023,ST-75,P-53,7
MW-55234,08-08-2020,ST-33,P-18,7
IO-0738,15-02-2024,ST-75,P-88,2
GE-382115,02-06-2022,ST-3,P-25,7
AU-6572,02-06-2021,ST-43,P-1,4
OP-6751,30-03-2020,ST-52,P-79,10
IJ-651999,07-08-2021,ST-35,P-23,8
KR-0377,05-07-2022,ST-41,P-65,6
KB-91505,08-06-2022,ST-3,P-46,6
LA-104624,29-10-2024,ST-24,P-62,9
MQ-459316,31-03-2023,ST-52,P-16,1
IF-48171,25-09-2020,ST-47,P-24,7
JG-06441,22-09-2022,ST-42,P-68,7
UP-401657,19-03-2023,ST-73,P-87,5
HP-67469,07-05-2024,ST-30,P-54,6
XX-492862,18-07-2021,ST-63,P-83,8
GT-270670,30-07-2021,ST-45,P-73,9
YM-67106,20-12-2022,ST-67,P-41,6
RJ-2752,27-08-2024,ST-19,P-6,1
XT-2514,14-09-2020,ST-32,P-76,2
MG-57712,15-02-2021,ST-75,P-37,8
BD-455498,03-08-2023,ST-6,P-78,2
GH-0506,03-08-2023,ST-57,P-76,9
JJ-7475,16-06-2020,ST-72,P-18,4
UA-018073,06-10-2022,ST-75,P-34,6
EM-3161,30-05-2024,ST-32,P-40,2
NV-346262,12-07-2020,ST-29,P-58,8
KB-0244,23-08-2023,ST-9,P-87,4
VC-94481,08-08-2020,ST-72,P-40,6
SA-549765,22-10-2022,ST-34,P-28,4
EE-3903,02-05-2021,ST-46,P-35,8
FJ-182718,18-12-2022,ST-37,P-88,5
SG-90344,25-11-2023,ST-8,P-64,5
ZX-404314,23-06-2024,ST-20,P-61,2
VN-1955,14-05-2024,ST-75,P-8,7
UH-421032,10-02-2024,ST-8,P-85,9
GM-22435,11-01-2023,ST-7,P-52,2
WT-5748,11-08-2021,ST-30,P-22,10
KF-51039,11-01-2023,ST-75,P-5,10
HT-11727,29-05-2020,ST-20,P-63,8
YZ-6397,20-12-2022,ST-13,P-57,5
KP-3557,12-12-2023,ST-46,P-36,7
XX-061705,23-09-2022,ST-40,P-79,4
DD-2674,10-07-2024,ST-23,P-85,8
HI-7058,14-03-2024,ST-73,P-58,7
YB-61113,04-10-2020,ST-69,P-18,2
GJ-05381,07-08-2020,ST-20,P-69,8
VU-3906,06-09-2024,ST-59,P-7,7
EQ-197820,26-12-2020,ST-52,P-5,5
TX-36545,08-09-2021,ST-6,P-75,4
VM-849396,20-06-2020,ST-11,P-2,2
DH-4844,15-03-2020,ST-11,P-13,1
DC-83873,20-03-2023,ST-44,P-46,8
YJ-874076,28-08-2020,ST-71,P-44,3
UG-394013,18-01-2023,ST-62,P-74,3
NB-2415,29-08-2024,ST-19,P-31,1
FG-334794,20-05-2023,ST-65,P-11,1
KD-507560,24-02-2021,ST-71,P-84,6
RE-2790,11-08-2024,ST-50,P-5,1
XC-385326,08-01-2024,ST-50,P-89,4
YG-21067,23-02-2024,ST-66,P-63,4
NC-41845,19-05-2023,ST-53,P-14,5
CH-807755,23-09-2024,ST-73,P-54,4
ZH-93770,06-06-2022,ST-5,P-57,1
EY-8052,16-08-2022,ST-64,P-39,7
BV-14611,17-04-2022,ST-3,P-33,8
ZD-8305,04-02-2023,ST-39,P-68,10
AV-9511,05-09-2024,ST-68,P-10,10
FJ-30836,23-09-2024,ST-63,P-70,4
XB-241431,08-05-2020,ST-13,P-26,1
QB-88334,14-06-2022,ST-67,P-76,4
WR-291541,14-03-2024,ST-73,P-60,7
EN-0042,07-05-2023,ST-48,P-21,7
XJ-0150,14-10-2023,ST-47,P-12,6
NO-475531,02-11-2022,ST-65,P-68,9
AK-630136,31-10-2022,ST-9,P-52,3
XL-0976,08-11-2020,ST-72,P-4,5
NP-306631,13-08-2020,ST-47,P-51,10
FD-123317,19-05-2021,ST-53,P-86,3
GQ-3849,16-10-2021,ST-49,P-84,8
TZ-1441,02-05-2020,ST-12,P-1,10
VH-46932,29-06-2023,ST-8,P-79,5
AW-6910,24-06-2023,ST-19,P-32,2
EA-99555,12-08-2022,ST-23,P-34,1
EA-73759,26-09-2022,ST-13,P-40,3
DD-20864,03-05-2021,ST-49,P-80,10
TI-00328,06-10-2022,ST-74,P-42,1
WM-9248,18-10-2023,ST-54,P-44,8
HR-03114,03-10-2023,ST-30,P-47,4
MR-460751,19-05-2023,ST-10,P-13,1
TT-2716,13-01-2023,ST-25,P-78,1
GO-383161,27-12-2023,ST-65,P-54,4
CC-3572,04-12-2022,ST-33,P-65,5
DO-59681,08-01-2023,ST-40,P-81,5
UQ-0381,12-07-2020,ST-50,P-15,8
OY-05452,18-04-2022,ST-44,P-54,5
ZP-8867,11-01-2023,ST-11,P-4,7
WI-9602,20-06-2023,ST-12,P-15,6
MX-939818,26-08-2023,ST-48,P-10,9
RI-2067,14-03-2022,ST-9,P-7,4
BH-042197,23-08-2022,ST-10,P-25,7
WN-184180,17-06-2024,ST-15,P-40,7
NP-67732,29-09-2024,ST-59,P-28,8
UX-75907,29-12-2021,ST-34,P-17,8
AV-207659,09-08-2024,ST-13,P-2,2
XC-80218,23-12-2020,ST-60,P-83,9
PK-92799,18-03-2023,ST-53,P-81,4
AY-6042,17-10-2022,ST-13,P-35,4
UM-470582,20-04-2024,ST-34,P-50,3
FG-1635,31-10-2024,ST-71,P-58,1
AX-609914,30-11-2021,ST-12,P-11,4
KC-0932,02-05-2021,ST-16,P-62,4
MV-158862,15-01-2023,ST-51,P-36,6
TR-307684,22-04-2022,ST-43,P-32,10
LT-543817,07-09-2024,ST-1,P-8,10
GG-614019,19-03-2022,ST-21,P-82,7
CV-8621,24-06-2021,ST-3,P-35,7
HB-0407,28-01-2021,ST-41,P-38,6
QD-1560,21-12-2022,ST-45,P-22,6
RB-24062,09-05-2024,ST-57,P-71,9
MA-744234,06-04-2020,ST-69,P-60,5
KV-7296,16-04-2020,ST-49,P-84,8
HS-52780,22-04-2021,ST-55,P-9,9
NR-1178,08-01-2020,ST-64,P-26,1
XQ-29630,15-05-2020,ST-1,P-22,3
TH-94699,05-06-2022,ST-45,P-1,5
FH-781142,26-02-2024,ST-34,P-53,3
CG-06713,07-06-2022,ST-28,P-2,2
RB-8221,07-02-2020,ST-7,P-3,4
PP-327400,18-10-2021,ST-52,P-69,8
KP-08022,02-05-2020,ST-55,P-43,9
WM-94160,23-01-2024,ST-29,P-2,3
KZ-75831,12-03-2022,ST-60,P-75,10
KC-07185,24-05-2020,ST-27,P-20,1
OS-9274,28-04-2020,ST-9,P-86,6
LU-2658,25-10-2022,ST-3,P-6,10
IH-62810,04-04-2021,ST-57,P-22,3
RF-782551,12-04-2023,ST-11,P-68,9
GV-6958,06-11-2024,ST-60,P-68,4
BT-75446,17-10-2021,ST-72,P-20,4
MI-4861,03-11-2024,ST-15,P-62,5
XY-983434,18-04-2023,ST-34,P-32,10
WK-9652,19-01-2022,ST-59,P-56,6
GV-636545,02-02-2020,ST-14,P-81,3
BE-1506,17-11-2020,ST-2,P-8,5
ED-8795,11-08-2023,ST-15,P-20,7
ET-4597,24-08-2021,ST-61,P-41,10
AS-70257,18-01-2022,ST-26,P-73,4
ED-44574,13-06-2023,ST-23,P-47,2
JR-72710,17-08-2021,ST-34,P-13,10
BI-56910,16-11-2020,ST-34,P-49,10
VK-17717,02-02-2022,ST-3,P-70,2
YN-8181,19-03-2020,ST-38,P-25,8
ZX-6846,26-10-2021,ST-1,P-22,9
EH-6252,14-10-2023,ST-30,P-7,2
XF-10088,30-09-2023,ST-17,P-89,4
HR-6234,11-03-2023,ST-22,P-5,8
JQ-4106,15-10-2020,ST-51,P-13,5
EC-96796,16-02-2024,ST-34,P-24,8
UW-278157,16-05-2021,ST-16,P-33,1
QA-9028,21-09-2021,ST-29,P-59,9
MT-6221,22-11-2020,ST-56,P-71,10
UC-771667,09-01-2022,ST-22,P-79,6
QC-41349,22-10-2020,ST-22,P-78,6
DO-17248,18-05-2020,ST-18,P-8,4
QI-3916,12-07-2022,ST-36,P-73,2
TL-994759,03-11-2021,ST-67,P-87,6
XN-14116,11-05-2020,ST-17,P-76,7
NN-63839,21-05-2021,ST-11,P-1,6
VQ-97142,11-10-2021,ST-3,P-25,8
CQ-071655,02-07-2024,ST-64,P-71,2
CR-1457,27-06-2021,ST-51,P-23,4
BL-76729,23-10-2021,ST-14,P-77,1
KA-96966,08-07-2021,ST-2,P-84,10
UH-04248,27-03-2024,ST-34,P-4,10
HZ-229875,23-06-2024,ST-73,P-65,8
ZX-3127,07-06-2020,ST-74,P-69,2
KS-53414,19-04-2021,ST-6,P-26,2
RR-2493,25-09-2024,ST-72,P-25,9
NM-12722,21-09-2023,ST-6,P-22,9
TJ-623711,30-01-2024,ST-18,P-4,1
OX-244810,05-02-2023,ST-20,P-1,5
NG-2760,09-06-2023,ST-32,P-64,7
MR-42133,07-04-2023,ST-23,P-87,8
BN-68248,01-06-2024,ST-21,P-80,7
QL-58289,13-02-2023,ST-14,P-52,10
MU-8115,27-02-2022,ST-20,P-54,8
KN-06099,31-07-2024,ST-29,P-15,3
CU-3309,08-02-2022,ST-37,P-71,6
QR-70998,14-01-2024,ST-71,P-31,10
QM-6926,16-04-2022,ST-63,P-49,7
ZM-801065,01-12-2020,ST-61,P-48,7
IT-76188,23-02-2022,ST-6,P-86,2
YH-45500,22-07-2022,ST-3,P-38,8
OW-755499,25-04-2020,ST-19,P-68,6
MI-944387,25-10-2020,ST-72,P-62,5
XW-267188,31-12-2020,ST-48,P-89,8
VI-97554,09-04-2022,ST-25,P-69,4
UJ-38021,05-11-2023,ST-46,P-25,5
ER-44865,30-07-2022,ST-8,P-59,9
PD-3529,13-01-2021,ST-67,P-58,3
VK-823614,09-07-2023,ST-57,P-38,1
MW-110001,08-02-2022,ST-19,P-41,3
ZK-0809,25-05-2021,ST-15,P-65,2
CD-4605,25-04-2023,ST-31,P-22,5
BJ-932195,13-11-2021,ST-71,P-23,7
EX-1319,30-04-2023,ST-22,P-75,1
ME-108432,28-04-2021,ST-60,P-85,10
DS-3060,19-01-2021,ST-64,P-77,6
KC-833917,07-05-2023,ST-36,P-73,1
HM-6848,03-10-2021,ST-41,P-48,7
RT-54240,26-02-2020,ST-31,P-46,5
WK-00310,27-07-2021,ST-49,P-79,2
WN-976327,07-03-2023,ST-14,P-78,10
VJ-5640,14-10-2021,ST-18,P-78,5
HT-75266,03-09-2023,ST-64,P-77,8
FO-5024,24-09-2024,ST-24,P-31,8
NE-23062,23-04-2021,ST-64,P-28,3
WH-08808,10-08-2020,ST-7,P-58,4
NQ-0294,12-10-2020,ST-40,P-52,2
YS-86139,25-12-2020,ST-10,P-41,2
VO-2832,22-07-2021,ST-31,P-5,5
NJ-4917,13-04-2021,ST-14,P-42,5
VS-302151,25-01-2022,ST-32,P-35,3
BV-9003,21-06-2022,ST-21,P-81,4
PY-023641,21-03-2021,ST-55,P-88,8
GD-07328,23-06-2023,ST-7,P-21,8
PV-33039,01-06-2021,ST-3,P-84,8
EQ-7631,25-03-2023,ST-54,P-39,6
UE-5567,12-06-2022,ST-22,P-24,6
PC-2970,01-07-2024,ST-31,P-12,4
PA-4038,08-09-2020,ST-33,P-83,5
IG-6421,01-05-2023,ST-25,P-47,7
LB-04459,05-01-2020,ST-24,P-65,5
MT-4512,04-09-2021,ST-44,P-3,4
ZX-496868,20-06-2023,ST-73,P-58,3
DH-08465,10-02-2022,ST-44,P-47,9
ZX-8605,26-09-2020,ST-46,P-64,5
MU-717018,31-08-2021,ST-67,P-72,9
IR-648090,07-02-2024,ST-48,P-65,9
KB-2246,07-01-2021,ST-56,P-32,10
ND-10221,13-06-2020,ST-38,P-5,2
OM-518658,31-08-2021,ST-50,P-50,4
WG-05407,08-09-2020,ST-19,P-54,1
XU-6864,17-01-2024,ST-21,P-53,8
KZ-1570,10-07-2023,ST-4,P-3,7
BC-122484,08-12-2023,ST-44,P-59,4
HO-117217,04-06-2024,ST-9,P-49,7
TS-707782,28-08-2023,ST-36,P-20,8
SK-270722,17-12-2023,ST-47,P-32,4
AE-237407,21-07-2023,ST-32,P-64,2
LX-04000,26-03-2022,ST-45,P-34,2
PP-80287,19-01-2022,ST-66,P-6,5
HE-101602,30-01-2024,ST-20,P-15,9
SW-549445,14-01-2020,ST-20,P-41,10
ME-6493,04-02-2021,ST-60,P-79,9
FI-356106,09-07-2021,ST-71,P-11,10
ZB-895144,21-06-2024,ST-52,P-44,2
YQ-174820,14-05-2020,ST-39,P-77,8
TN-08338,06-12-2020,ST-69,P-41,6
JV-101207,08-03-2020,ST-49,P-74,6
BY-0633,13-10-2020,ST-59,P-65,9
VY-754071,29-09-2020,ST-9,P-9,8
YY-590288,25-04-2024,ST-30,P-58,1
SL-82990,06-05-2024,ST-70,P-26,9
ZL-8117,05-04-2022,ST-53,P-39,7
BX-40732,16-03-2021,ST-47,P-51,10
IK-052874,04-06-2020,ST-43,P-85,2
CY-1031,14-01-2024,ST-67,P-56,5
KV-66455,26-12-2020,ST-21,P-63,9
IG-20502,05-08-2021,ST-37,P-9,8
GM-150323,12-07-2024,ST-9,P-69,5
ZH-734086,18-04-2021,ST-26,P-85,9
NG-047559,02-05-2021,ST-71,P-19,10
MW-863593,29-08-2022,ST-73,P-48,7
OT-0178,05-05-2022,ST-31,P-44,7
CX-887467,17-06-2023,ST-16,P-56,7
EM-842704,01-06-2020,ST-50,P-57,8
TK-0691,31-12-2022,ST-64,P-3,5
HZ-1047,31-03-2024,ST-3,P-37,5
WK-64013,04-03-2023,ST-7,P-8,3
OA-5257,27-08-2021,ST-6,P-28,3
AJ-094055,20-06-2022,ST-47,P-19,3
EN-778307,01-09-2022,ST-55,P-16,9
JV-078933,26-06-2022,ST-50,P-61,3
VK-4125,06-11-2022,ST-34,P-69,10
PL-4971,26-06-2024,ST-28,P-61,9
NO-758665,23-01-2021,ST-33,P-1,5
QK-956235,14-04-2021,ST-27,P-69,1
RH-545100,20-02-2022,ST-62,P-1,6
ZF-503753,27-11-2023,ST-35,P-9,10
VE-839784,02-08-2021,ST-70,P-29,9
QY-20885,10-02-2021,ST-46,P-89,1
XM-97384,23-07-2021,ST-60,P-78,7
VG-8505,17-10-2022,ST-30,P-68,8
KU-54872,26-12-2021,ST-54,P-19,10
KU-6219,15-01-2023,ST-21,P-14,8
TL-783203,03-12-2023,ST-27,P-51,1
RM-38023,14-11-2022,ST-72,P-87,1
RQ-54982,30-04-2020,ST-36,P-77,10
NQ-614665,30-03-2020,ST-23,P-1,10
ZB-8244,19-11-2022,ST-68,P-83,3
MD-11148,12-03-2024,ST-20,P-50,10
TS-14748,14-03-2022,ST-6,P-64,3
WC-565384,08-10-2021,ST-9,P-55,10
OX-55331,15-01-2020,ST-18,P-22,8
XC-64665,12-05-2022,ST-44,P-7,9
QZ-643415,27-06-2020,ST-31,P-62,8
VU-39438,10-11-2021,ST-45,P-81,6
GO-669403,05-04-2023,ST-31,P-40,2
XM-50524,26-01-2022,ST-13,P-39,1
SF-339251,19-04-2021,ST-72,P-67,4
KR-37140,03-08-2024,ST-33,P-26,2
UH-578917,26-05-2021,ST-35,P-59,4
GC-908739,14-01-2023,ST-57,P-22,9
NZ-95276,07-05-2024,ST-2,P-35,9
KV-047649,06-09-2020,ST-32,P-52,4
NC-775410,02-04-2024,ST-65,P-30,5
XG-470911,19-05-2024,ST-7,P-71,4
IW-243347,30-09-2023,ST-48,P-36,10
AO-7456,29-05-2023,ST-56,P-60,9
GU-56551,16-02-2022,ST-54,P-74,8
QS-0011,15-02-2023,ST-50,P-64,6
ZN-0056,20-06-2020,ST-18,P-66,5
ST-60693,29-02-2020,ST-71,P-74,9
QB-6364,09-12-2020,ST-32,P-5,9
JC-9926,25-01-2024,ST-60,P-2,6
NI-6819,29-06-2023,ST-67,P-89,7
XH-5730,08-09-2021,ST-16,P-44,10
QM-48919,29-12-2022,ST-46,P-5,9
CP-4622,19-10-2024,ST-22,P-9,10
DH-515050,01-09-2023,ST-52,P-1,2
SG-99838,16-04-2021,ST-33,P-27,6
UL-1385,05-02-2020,ST-30,P-50,8
SU-8266,02-09-2021,ST-12,P-78,3
HI-202852,30-09-2023,ST-49,P-83,9
XE-082706,03-05-2021,ST-18,P-2,7
OT-84910,05-10-2020,ST-17,P-30,2
HX-7786,11-11-2021,ST-8,P-8,9
OY-674545,29-07-2020,ST-38,P-78,10
MZ-798832,24-05-2024,ST-50,P-45,7
QZ-9079,12-04-2022,ST-35,P-57,6
PZ-807101,15-05-2020,ST-75,P-85,3
JS-257157,14-08-2020,ST-73,P-33,1
NX-0652,11-11-2023,ST-33,P-9,9
MC-75011,07-08-2021,ST-66,P-19,7
NT-98063,24-01-2022,ST-19,P-4,1
EY-6682,08-01-2023,ST-41,P-68,6
KK-53900,15-05-2022,ST-19,P-78,1
XW-5704,02-08-2020,ST-14,P-50,10
AV-99056,25-04-2023,ST-39,P-56,5
EL-9626,17-01-2020,ST-1,P-20,9
IW-06100,15-08-2023,ST-50,P-61,6
YO-883425,06-05-2023,ST-73,P-1,2
ON-08612,29-11-2020,ST-7,P-21,3
QM-133100,10-02-2020,ST-50,P-42,10
IP-2650,06-05-2022,ST-1,P-5,2
CX-52763,03-11-2024,ST-11,P-44,3
VI-25899,11-06-2022,ST-69,P-7,2
UT-0383,16-01-2020,ST-8,P-82,8
JV-31898,08-09-2021,ST-25,P-10,6
YC-76752,16-10-2024,ST-63,P-25,6
PI-2361,14-05-2021,ST-7,P-10,1
UR-726546,01-11-2023,ST-3,P-87,3
FD-873225,26-06-2022,ST-49,P-58,7
CJ-804674,04-01-2024,ST-31,P-47,5
IE-27741,27-05-2021,ST-11,P-62,9
AQ-35495,02-10-2023,ST-30,P-58,7
JF-47846,20-12-2022,ST-27,P-22,6
NA-586516,03-08-2022,ST-70,P-61,9
ZP-1399,26-05-2022,ST-37,P-59,1
VV-81286,26-07-2020,ST-25,P-35,3
EI-48367,08-11-2020,ST-30,P-40,1
ID-6689,04-02-2020,ST-58,P-36,6
NU-65617,17-02-2024,ST-37,P-20,2
JO-5080,06-01-2022,ST-29,P-10,5
LM-5698,13-10-2022,ST-47,P-57,10
FZ-84542,27-06-2024,ST-33,P-59,1
HB-07336,22-11-2022,ST-18,P-79,9
OO-91613,31-10-2022,ST-21,P-38,10
LT-38525,18-06-2021,ST-63,P-15,4
PX-555561,24-01-2021,ST-61,P-22,8
XE-44843,23-04-2024,ST-45,P-54,10
XE-854230,01-03-2023,ST-70,P-41,4
GB-067488,18-07-2023,ST-24,P-27,7
TE-0329,05-12-2023,ST-26,P-55,9
TL-749661,24-09-2024,ST-71,P-36,4
ZA-22335,24-03-2022,ST-28,P-45,1
EM-4773,10-03-2020,ST-15,P-33,5
AU-6899,11-05-2024,ST-2,P-63,3
IY-67740,24-04-2022,ST-4,P-12,8
AG-3930,02-12-2023,ST-28,P-69,7
LO-200995,08-07-2021,ST-31,P-60,9
OK-4219,16-01-2024,ST-9,P-80,2
AJ-817004,05-11-2023,ST-58,P-39,9
EE-0040,15-03-2022,ST-56,P-41,4
XQ-739335,16-07-2021,ST-19,P-83,7
KM-962759,22-04-2022,ST-41,P-27,2
QV-4300,22-07-2020,ST-61,P-79,6
MP-749206,01-04-2024,ST-15,P-28,6
BK-540211,06-08-2022,ST-71,P-81,4
GP-220313,02-01-2022,ST-67,P-29,9
PP-6908,15-02-2020,ST-54,P-45,6
TI-23508,01-03-2023,ST-50,P-56,1
NE-29896,14-10-2022,ST-3,P-85,2
OV-5390,28-02-2023,ST-39,P-61,7
ZB-71011,13-08-2023,ST-9,P-80,7
UJ-81363,04-12-2020,ST-70,P-61,4
JD-27826,03-05-2022,ST-37,P-43,9
DQ-81004,12-06-2021,ST-11,P-24,2
DR-7733,06-12-2021,ST-48,P-5,7
BV-9397,24-10-2024,ST-11,P-61,1
LP-89832,08-09-2023,ST-44,P-64,7
NX-3077,22-03-2022,ST-62,P-7,5
IS-774304,06-03-2023,ST-44,P-33,1
YA-65586,06-08-2024,ST-75,P-69,3
PM-28327,19-04-2024,ST-1,P-16,6
ZR-6986,23-04-2022,ST-22,P-79,10
YG-1371,18-09-2022,ST-57,P-89,3
CC-9300,29-07-2023,ST-70,P-12,6
BF-78215,01-10-2021,ST-39,P-82,9
VX-970813,17-03-2024,ST-75,P-73,4
SN-5727,23-06-2024,ST-48,P-54,2
VQ-70394,13-02-2021,ST-17,P-46,10
FM-364712,18-06-2020,ST-56,P-6,8
DW-1924,19-06-2020,ST-9,P-40,4
WC-1379,17-04-2020,ST-39,P-6,7
UP-3120,06-11-2021,ST-18,P-63,5
BG-061904,04-05-2022,ST-75,P-22,5
EV-53451,28-03-2022,ST-56,P-81,10
XT-244280,05-04-2024,ST-39,P-25,3
LO-86820,13-12-2020,ST-44,P-75,1
LI-4251,12-02-2020,ST-60,P-75,5
CV-6451,09-10-2022,ST-66,P-86,5
EF-63081,13-10-2021,ST-68,P-76,9
HV-51001,08-04-2022,ST-10,P-1,9
TZ-54431,02-10-2020,ST-69,P-16,7
CB-44752,17-12-2022,ST-28,P-4,7
DF-77369,24-04-2021,ST-59,P-85,1
IT-096114,28-04-2020,ST-57,P-29,10
ZC-04186,15-04-2021,ST-20,P-62,1
KP-230542,13-04-2024,ST-39,P-65,6
SZ-7794,01-02-2021,ST-19,P-87,5
WM-023948,18-10-2020,ST-64,P-87,10
UX-757779,06-04-2021,ST-31,P-14,2
FB-8222,16-09-2022,ST-12,P-44,9
ST-605991,30-06-2020,ST-19,P-77,2
TS-54068,29-01-2024,ST-71,P-58,2
ZG-10078,11-04-2024,ST-24,P-86,7
EP-72348,19-03-2023,ST-23,P-69,10
IY-27312,26-01-2021,ST-42,P-38,9
AR-7622,17-12-2020,ST-49,P-87,2
UM-14726,28-09-2020,ST-63,P-79,3
JD-137763,17-07-2024,ST-42,P-82,7
AG-73430,08-09-2020,ST-40,P-64,3
VR-664457,12-10-2022,ST-47,P-2,8
NC-26473,17-01-2020,ST-20,P-59,5
QC-5266,22-07-2024,ST-38,P-80,5
SC-691971,23-03-2023,ST-4,P-68,5
HA-139554,19-02-2023,ST-53,P-62,4
ZV-9367,06-08-2020,ST-42,P-89,9
EP-554345,25-05-2022,ST-37,P-75,9
GH-4407,10-04-2024,ST-25,P-44,2
BG-4670,20-09-2021,ST-71,P-29,5
NK-2207,05-02-2023,ST-62,P-56,4
PF-848688,23-07-2021,ST-65,P-16,9
ME-35423,15-06-2021,ST-5,P-56,2
HH-44087,29-04-2021,ST-9,P-47,2
NG-16038,06-04-2020,ST-20,P-10,8
TH-1718,10-04-2021,ST-21,P-4,5
EI-3567,07-09-2022,ST-13,P-30,6
LQ-9451,14-01-2022,ST-34,P-61,2
FJ-36348,16-08-2024,ST-38,P-63,8
BE-7056,18-06-2021,ST-22,P-78,1
PC-22160,03-09-2023,ST-22,P-33,8
WA-78142,29-07-2021,ST-13,P-88,5
NO-726384,05-05-2023,ST-37,P-82,9
IF-009453,01-01-2023,ST-24,P-84,4
XB-765324,03-07-2024,ST-24,P-33,5
AV-08750,05-01-2023,ST-21,P-75,4
KV-0504,01-09-2022,ST-63,P-24,6
VG-9025,20-10-2024,ST-7,P-49,9
ZT-9913,18-02-2022,ST-13,P-53,8
GQ-45293,15-01-2023,ST-55,P-13,9
WS-33013,21-12-2022,ST-74,P-15,1
QA-66054,13-10-2021,ST-68,P-24,2
GQ-57228,06-03-2023,ST-55,P-21,4
OH-18546,03-12-2021,ST-35,P-11,6
EP-60191,21-10-2021,ST-26,P-44,6
JU-057677,13-06-2024,ST-60,P-15,4
OQ-08731,02-04-2023,ST-34,P-84,10
KP-43640,05-06-2022,ST-2,P-21,9
PL-3309,08-03-2021,ST-38,P-55,1
GF-5107,07-06-2020,ST-69,P-16,3
RL-80628,14-03-2023,ST-19,P-34,1
GT-21474,25-02-2021,ST-72,P-31,7
BA-2508,01-03-2021,ST-64,P-40,4
RL-215672,28-07-2024,ST-67,P-28,9
VV-25937,07-11-2023,ST-48,P-3,6
YW-162202,13-05-2022,ST-12,P-19,9
FK-144777,10-12-2020,ST-41,P-48,7
AF-80891,24-10-2021,ST-18,P-55,3
SG-03222,21-01-2023,ST-52,P-43,6
DO-0335,09-02-2020,ST-16,P-79,7
GZ-15624,21-10-2022,ST-1,P-46,5
QY-573304,30-05-2024,ST-71,P-26,7
ZX-6654,06-08-2022,ST-42,P-61,10
FR-127513,24-01-2022,ST-17,P-62,9
KP-986810,20-10-2023,ST-26,P-16,8
JC-4552,26-11-2020,ST-40,P-35,9
WE-2321,27-04-2022,ST-27,P-86,5
TK-043633,23-05-2022,ST-1,P-68,8
KU-62849,24-10-2021,ST-38,P-72,10
RW-2944,11-03-2022,ST-65,P-11,2
TE-138790,16-12-2020,ST-75,P-2,10
AF-03104,04-09-2020,ST-66,P-10,4
RX-0201,09-02-2023,ST-23,P-43,9
ER-53268,04-07-2020,ST-17,P-28,4
PS-559192,02-06-2020,ST-65,P-28,2
JU-7504,01-02-2021,ST-23,P-65,10
OX-492801,08-05-2024,ST-13,P-86,4
VG-5575,22-09-2023,ST-63,P-8,1
FC-62324,23-04-2021,ST-21,P-29,3
MK-884494,03-03-2022,ST-9,P-37,7
EA-9352,28-01-2023,ST-15,P-89,5
WD-363221,04-09-2021,ST-63,P-28,7
MH-499541,29-05-2021,ST-32,P-38,1
DK-315152,09-10-2023,ST-41,P-71,6
XI-8879,19-06-2023,ST-13,P-14,6
HL-074658,13-12-2021,ST-49,P-89,5
RA-69802,07-11-2023,ST-36,P-4,8
NP-052152,27-08-2023,ST-49,P-49,7
XS-350861,03-09-2022,ST-3,P-24,3
SH-130497,27-12-2022,ST-54,P-32,2
AH-595404,29-10-2023,ST-4,P-62,1
QA-2888,27-04-2024,ST-13,P-19,6
AX-976362,01-02-2021,ST-19,P-64,3
MY-6065,23-10-2023,ST-63,P-2,3
IR-228934,05-02-2024,ST-14,P-3,9
ET-606466,07-01-2022,ST-30,P-45,2
FQ-28458,18-01-2021,ST-36,P-87,1
XX-828202,26-02-2020,ST-8,P-87,4
MW-81570,12-06-2021,ST-63,P-14,4
ZD-728756,30-06-2024,ST-39,P-46,4
NN-6549,14-03-2020,ST-41,P-45,5
MR-4661,26-07-2020,ST-26,P-2,2
IA-042221,06-06-2021,ST-75,P-86,9
IH-7621,09-06-2020,ST-58,P-14,4
AT-28528,20-08-2021,ST-75,P-8,7
WR-220536,17-07-2021,ST-24,P-68,8
GN-4804,25-07-2021,ST-44,P-36,3
PP-931209,18-05-2020,ST-74,P-52,2
